date,price
2022-02-18 08:00:00,1893.6
2022-02-22 08:00:00,1900.1
2022-02-24 08:00:00,1936.3
2022-02-28 08:00:00,1909.85
2022-03-02 08:00:00,1928.5
2022-03-04 08:00:00,1945.3
2022-03-08 08:00:00,2039.05
2022-03-10 08:00:00,1996.6
2022-03-14 08:00:00,1954.05
2022-03-16 08:00:00,1913.2
2022-03-18 08:00:00,1935.8
2022-03-22 08:00:00,1915.25
2022-03-24 08:00:00,1965.2
2022-03-28 08:00:00,1937.05
2022-03-30 08:00:00,1933.85
2022-04-01 08:00:00,1929.4
2022-04-05 08:00:00,1944.05
2022-04-07 08:00:00,1932.4
2022-04-11 08:00:00,1951.55
2022-04-13 08:00:00,1976.75
2022-04-19 08:00:00,1964
2022-04-21 08:00:00,1943.7
2022-04-25 08:00:00,1895
2022-04-27 08:00:00,1885.8
2022-04-29 08:00:00,1911.3
2022-05-04 08:00:00,1863.65
2022-05-06 08:00:00,1882.35
2022-05-10 08:00:00,1857.35
2022-05-12 08:00:00,1837.05
2022-05-16 08:00:00,1809.5
2022-05-18 08:00:00,1810.65
2022-05-20 08:00:00,1834.2
2022-05-24 08:00:00,1867.1
2022-05-26 08:00:00,1848.25
2022-05-30 08:00:00,1854.95
2022-06-01 08:00:00,1844.9
2022-06-07 08:00:00,1849.6
2022-06-09 08:00:00,1844.85
2022-06-13 08:00:00,1830.85
2022-06-15 08:00:00,1823.75
2022-06-17 08:00:00,1841.55
2022-06-21 08:00:00,1840.25
2022-06-23 08:00:00,1841.9
2022-06-27 08:00:00,1826.3
2022-06-29 08:00:00,1817.75
2022-07-01 08:00:00,1797.45
2022-07-05 08:00:00,1772
2022-07-07 08:00:00,1747.95
2022-07-11 08:00:00,1740
2022-07-13 08:00:00,1724.6
2022-07-15 08:00:00,1706.15
2022-07-19 08:00:00,1713.05
2022-07-21 08:00:00,1705.1
2022-07-25 08:00:00,1718.9
2022-07-27 08:00:00,1714.05
2022-07-29 08:00:00,1753.4
2022-08-02 08:00:00,1779.75
2022-08-04 08:00:00,1783.2
2022-08-08 08:00:00,1784.05
2022-08-10 08:00:00,1795.05
2022-08-12 08:00:00,1792.1
2022-08-16 08:00:00,1774.85
2022-08-18 08:00:00,1765.55
2022-08-22 08:00:00,1733.25
2022-08-24 08:00:00,1745.65
2022-08-26 08:00:00,1751.25
2022-08-31 08:00:00,1715.9
2022-09-02 08:00:00,1712.5
2022-09-06 08:00:00,1702.6
2022-09-08 08:00:00,1709.35
2022-09-12 08:00:00,1726.4
2022-09-14 08:00:00,1703.9
2022-09-16 08:00:00,1664.65
2022-09-21 08:00:00,1671.75
2022-09-23 08:00:00,1643.55
2022-09-27 08:00:00,1634.3
2022-09-29 08:00:00,1654.8
2022-10-03 08:00:00,1668.4
2022-10-05 08:00:00,1700.5
2022-10-07 08:00:00,1696.15
2022-10-11 08:00:00,1664.7
2022-10-13 08:00:00,1648.1
2022-10-17 08:00:00,1664.75
2022-10-19 08:00:00,1631.7
2022-10-21 08:00:00,1643.25
2022-10-25 08:00:00,1659.25
2022-10-27 08:00:00,1659.75
2022-10-31 08:00:00,1639
2022-11-02 08:00:00,1649.55
2022-11-04 08:00:00,1674.4
2022-11-08 08:00:00,1678.65
2022-11-10 08:00:00,1744.75
2022-11-14 08:00:00,1768.9
2022-11-16 08:00:00,1773
2022-11-18 08:00:00,1751.6
2022-11-22 08:00:00,1742.95
2022-11-24 08:00:00,1755.4
2022-11-28 08:00:00,1746.55
2022-11-30 08:00:00,1753.5
2022-12-02 08:00:00,1784.75
2022-12-06 08:00:00,1773.8
2022-12-08 08:00:00,1790.15
2022-12-12 08:00:00,1786.6
2022-12-14 08:00:00,1808.05
2022-12-16 08:00:00,1792.55
2022-12-20 08:00:00,1813.9
2022-12-22 08:00:00,1800.7
2022-12-29 08:00:00,1813.75
2023-01-04 08:00:00,1857.3
2023-01-06 08:00:00,1852.2
2023-01-10 08:00:00,1878.65
2023-01-12 08:00:00,1882.55
2023-01-16 08:00:00,1917
2023-01-18 08:00:00,1920.7
2023-01-20 08:00:00,1924.9
2023-01-24 08:00:00,1920.75
2023-01-26 08:00:00,1932.45
2023-01-30 08:00:00,1924.1
2023-02-01 08:00:00,1925.9
2023-02-03 08:00:00,1875.35
2023-02-07 08:00:00,1870.7
2023-02-09 08:00:00,1879.1
2023-02-13 08:00:00,1856.05
2023-02-15 08:00:00,1831.2
2023-02-17 08:00:00,1833.95
2023-02-21 08:00:00,1836.85
2023-02-23 08:00:00,1826.05
2023-02-27 08:00:00,1818.65
2023-03-01 08:00:00,1841.25
2023-03-03 08:00:00,1841.15
2023-03-07 08:00:00,1826.55
2023-03-09 08:00:00,1831.4
2023-03-13 08:00:00,1911.3
2023-03-15 08:00:00,1923.4
2023-03-17 08:00:00,1962.1
2023-03-21 08:00:00,1952.5
2023-03-23 08:00:00,1977.95
2023-03-27 08:00:00,1946.25
2023-03-29 08:00:00,1965
2023-03-31 08:00:00,1979.7
2023-04-04 08:00:00,2009.6
2023-04-06 08:00:00,2001.9
2023-04-12 08:00:00,2008.2
2023-04-14 08:00:00,2019.4
2023-04-18 08:00:00,1999.4
2023-04-20 08:00:00,2007.15
2023-04-24 08:00:00,1978.2
2023-04-26 08:00:00,2003
2023-04-28 08:00:00,1982.55
2023-05-03 08:00:00,2014.3
2023-05-05 08:00:00,2000.95
2023-05-10 08:00:00,2037.15
2023-05-12 08:00:00,2019.9
2023-05-16 08:00:00,2007.45
2023-05-18 08:00:00,1960.3
2023-05-22 08:00:00,1970.3
2023-05-24 08:00:00,1969.65
2023-05-26 08:00:00,1947.9
2023-05-31 08:00:00,1964.4
2023-06-02 08:00:00,1963.25
2023-06-06 08:00:00,1957.25
2023-06-08 08:00:00,1966.4
2023-06-12 08:00:00,1952.9
2023-06-14 08:00:00,1955.8
2023-06-16 08:00:00,1959.75
2023-06-20 08:00:00,1930.45
2023-06-22 08:00:00,1920.05
2023-06-26 08:00:00,1922.9
2023-06-28 08:00:00,1908.4
2023-06-30 08:00:00,1912.25
2023-07-04 08:00:00,1927.75
2023-07-06 08:00:00,1908.8
2023-07-10 08:00:00,1922.8
2023-07-12 08:00:00,1953.3
2023-07-14 08:00:00,1953.7
2023-07-18 08:00:00,1975
2023-07-20 08:00:00,1976.1
2023-07-24 08:00:00,1960
2023-07-26 08:00:00,1966.3
2023-07-28 08:00:00,1954.25
